Date,Open,High,Low,Close,Change,Change(%),Ratio(%),Volume,Value(T),Interval_High_Open,Interval_Open_From_LastDay,Interval_Open_From_LastDay(%)
1/22/2016,61,70,60,60,Unchnaged,0,0,"8,392","52,541",9,1,1.666666667
1/21/2016,61,62,60,60,Unchnaged,0,0,"17,370","105,875",1,1,1.666666667
1/20/2016,62,62,59,60,Fall,2,3.22,"31,939","191,829",0,0,0
1/19/2016,62,63,61,62,Rise,1,1.63,"7,086","43,934",1,1,1.639344262
1/18/2016,62,63,61,61,Unchnaged,0,0,"6,608","40,744",1,1,1.639344262
1/15/2016,62,63,61,61,Unchnaged,0,0,"11,842","73,335",1,1,1.639344262
1/14/2016,63,64,60,61,Fall,2,3.17,"21,912","135,679",1,0,0
1/13/2016,65,66,61,63,Fall,1,1.56,"7,998","50,550",1,1,1.5625
1/12/2016,67,68,64,64,Fall,2,3.03,"7,278","47,339",1,1,1.515151515
1/11/2016,65,68,64,66,Unchnaged,0,0,"11,100","73,425",3,-1,-1.515151515
1/8/2016,66,68,64,66,Unchnaged,0,0,"4,381","28,498",2,0,0
1/7/2016,65,67,65,66,Unchnaged,0,0,"10,911","71,732",2,-1,-1.515151515
1/6/2016,66,67,65,66,Unchnaged,0,0,"11,156","73,464",1,0,0
1/5/2016,68,70,63,66,Fall,2,2.94,"17,911","118,883",2,0,0
1/4/2016,71,71,67,68,Fall,2,2.85,"15,617","106,973",0,1,1.428571429
12/30/2015,71,72,70,70,Unchnaged,0,0,"16,240","115,024",1,1,1.428571429
12/29/2015,71,74,70,70,Unchnaged,0,0,"57,028","410,471",3,1,1.428571429
12/28/2015,65,73,65,70,Rise,5,7.69,"104,497","741,568",8,0,0
12/23/2015,65,67,63,65,Rise,2,3.17,"10,313","67,311",2,2,3.174603175
12/22/2015,61,65,61,63,Unchnaged,0,0,"6,857","44,007",4,-2,-3.174603175
12/21/2015,62,63,60,63,Rise,3,5,"5,914","36,889",1,2,3.333333333
12/18/2015,61,66,60,60,Fall,1,1.63,"8,196","50,526",5,0,0
12/17/2015,60,62,60,61,Rise,1,1.66,"9,648","58,950",2,0,0
12/16/2015,60,62,57,60,Unchnaged,0,0,"48,249","284,249",2,0,0
12/15/2015,58,62,58,60,Unchnaged,0,0,"27,347","165,069",4,-2,-3.333333333
12/14/2015,61,62,57,60,Fall,1,1.63,"21,493","125,366",1,0,0
12/11/2015,60,62,59,61,Rise,1,1.66,"9,876","59,764",2,0,0
12/10/2015,64,65,60,60,Fall,4,6.25,"23,079","140,168",1,0,0
12/8/2015,65,66,64,64,Fall,1,1.53,"10,427","67,176",1,0,0
12/7/2015,66,66,64,65,Unchnaged,0,0,"4,330","28,291",0,1,1.538461538
12/4/2015,65,66,63,65,Unchnaged,0,0,"17,863","115,717",1,0,0
12/3/2015,65,66,64,65,Fall,1,1.51,"6,751","43,902",1,-1,-1.515151515
12/2/2015,67,67,64,66,Unchnaged,0,0,"26,723","176,314",0,1,1.515151515
12/1/2015,67,68,65,66,Fall,1,1.49,"10,946","72,498",1,0,0
11/30/2015,69,69,66,67,Fall,2,2.89,"40,989","274,906",0,0,0
11/27/2015,70,71,68,69,Unchnaged,0,0,"30,557","212,743",1,1,1.449275362
11/26/2015,71,71,69,69,Fall,1,1.42,"16,270","113,044",0,1,1.428571429
11/25/2015,70,71,68,70,Rise,1,1.44,"75,937","528,219",1,1,1.449275362
11/24/2015,69,72,69,69,Unchnaged,0,0,"59,550","415,452",3,0,0
11/23/2015,72,73,69,69,Fall,3,4.16,"26,209","184,333",1,0,0
11/20/2015,69,74,69,72,Rise,2,2.85,"71,455","503,157",5,-1,-1.428571429
11/19/2015,69,70,69,70,Rise,1,1.44,"28,870","200,609",1,0,0
11/18/2015,69,70,68,69,Unchnaged,0,0,"16,143","111,385",1,0,0
11/17/2015,69,71,69,69,Rise,1,1.47,"36,550","253,717",2,1,1.470588235
11/16/2015,70,70,68,68,Fall,2,2.85,"10,614","72,620",0,0,0
11/13/2015,70,70,69,70,Rise,1,1.44,"14,713","101,520",0,1,1.449275362
11/12/2015,70,71,69,69,Fall,1,1.42,"6,141","42,965",1,0,0
11/11/2015,69,71,69,70,Rise,1,1.44,"15,038","104,826",2,0,0
11/10/2015,70,71,69,69,Fall,1,1.42,"33,651","235,380",1,0,0
11/9/2015,71,71,69,70,Fall,1,1.4,"24,619","171,414",0,0,0
11/6/2015,71,72,70,71,Unchnaged,0,0,"10,035","70,886",1,0,0
11/5/2015,72,72,71,71,Unchnaged,0,0,"10,548","75,021",0,1,1.408450704
11/4/2015,72,72,71,71,Fall,1,1.38,"13,178","94,431",0,0,0
11/3/2015,72,73,71,72,Unchnaged,0,0,"14,063","101,238",1,0,0
11/2/2015,71,73,71,72,Unchnaged,0,0,"19,552","139,358",2,-1,-1.388888889
10/30/2015,71,73,71,72,Rise,1,1.4,"23,944","171,489",2,0,0
10/29/2015,72,73,71,71,Fall,1,1.38,"32,084","228,797",1,0,0
10/28/2015,73,73,72,72,Fall,1,1.36,"30,599","220,680",0,0,0
10/27/2015,73,74,73,73,Unchnaged,0,0,"15,435","113,266",1,0,0
10/26/2015,75,75,73,73,Fall,1,1.35,"22,302","164,948",0,1,1.351351351
10/23/2015,74,75,73,74,Rise,1,1.36,"32,596","240,657",1,1,1.369863014
10/22/2015,74,76,73,73,Unchnaged,0,0,"52,699","389,676",2,1,1.369863014
10/21/2015,72,76,72,73,Rise,2,2.81,"111,630","826,493",4,1,1.408450704
10/20/2015,72,73,71,71,Fall,1,1.38,"34,054","242,196",1,0,0
10/19/2015,72,73,71,72,Rise,1,1.4,"19,729","141,899",1,1,1.408450704
10/16/2015,72,72,71,71,Fall,1,1.38,"18,346","130,292",0,0,0
10/15/2015,72,73,71,72,Rise,1,1.4,"23,938","172,183",1,1,1.408450704
10/13/2015,72,73,71,71,Fall,2,2.73,"27,424","196,295",1,-1,-1.369863014
10/12/2015,71,74,71,73,Rise,2,2.81,"60,857","439,386",3,0,0
10/9/2015,72,73,70,71,Fall,1,1.38,"146,830","1,051,695",1,0,0
10/8/2015,72,75,71,72,Rise,1,1.4,"132,572","969,373",3,1,1.408450704
10/7/2015,72,72,70,71,Unchnaged,0,0,"30,670","217,941",0,1,1.408450704
10/6/2015,72,74,71,71,Unchnaged,0,0,"79,337","571,295",2,1,1.408450704
10/5/2015,71,73,70,71,Rise,1,1.42,"107,976","768,399",2,1,1.428571429
10/2/2015,71,72,68,70,Unchnaged,0,0,"83,616","584,283",1,1,1.428571429
10/1/2015,71,72,69,70,Fall,1,1.4,"31,150","220,246",1,0,0
9/30/2015,69,73,68,71,Rise,3,4.41,"87,153","622,348",4,1,1.470588235
9/29/2015,68,69,66,68,Unchnaged,0,0,"29,248","197,232",1,0,0
9/28/2015,73,73,68,68,Fall,3,4.22,"83,538","577,145",0,2,2.816901408
9/25/2015,74,75,71,71,Fall,2,2.73,"114,083","829,440",1,1,1.369863014
9/23/2015,68,76,67,73,Rise,6,8.95,"438,962","3,158,858",8,1,1.492537313
9/22/2015,68,69,67,67,Fall,1,1.47,"14,644","99,629",1,0,0
9/21/2015,68,69,67,68,Unchnaged,0,0,"14,515","98,584",1,0,0
9/18/2015,68,69,68,68,Unchnaged,0,0,"24,539","166,965",1,0,0
9/17/2015,69,69,67,68,Unchnaged,0,0,"30,051","204,357",0,1,1.470588235
9/16/2015,68,70,68,68,Unchnaged,0,0,"32,503","222,615",2,0,0
9/15/2015,68,69,67,68,Fall,1,1.44,"20,896","142,011",1,-1,-1.449275362
9/14/2015,70,70,67,69,Unchnaged,0,0,"24,200","165,822",0,1,1.449275362
9/11/2015,69,71,68,69,Rise,1,1.47,"44,148","305,984",2,1,1.470588235
9/10/2015,68,70,67,68,Unchnaged,0,0,"28,434","193,729",2,0,0
9/9/2015,69,69,67,68,Rise,1,1.49,"26,961","183,052",0,2,2.985074627
9/8/2015,68,69,67,67,Fall,1,1.47,"23,773","160,965",1,0,0
9/7/2015,69,70,67,68,Fall,1,1.44,"35,727","241,736",1,0,0
9/4/2015,69,69,67,69,Unchnaged,0,0,"13,728","93,561",0,0,0
9/3/2015,69,70,68,69,Rise,2,2.98,"26,793","183,654",1,2,2.985074627
9/2/2015,67,69,67,67,Fall,1,1.47,"46,911","318,273",2,-1,-1.470588235
9/1/2015,68,70,68,68,Fall,2,2.85,"65,773","450,172",2,-2,-2.857142857
8/31/2015,70,71,68,70,Rise,1,1.44,"55,594","383,800",1,1,1.449275362
8/28/2015,71,72,69,69,Fall,1,1.42,"77,951","546,526",1,1,1.428571429
8/27/2015,69,72,69,70,Rise,2,2.94,"99,495","698,849",3,1,1.470588235
8/26/2015,69,70,67,68,Fall,1,1.44,"61,810","421,583",1,0,0
8/25/2015,70,72,68,69,Fall,1,1.42,"99,988","694,435",2,0,0
8/24/2015,74,74,68,70,Fall,4,5.4,"193,434","1,367,474",0,0,0
8/21/2015,76,76,72,74,Fall,2,2.63,"287,135","2,115,551",0,0,0
8/20/2015,73,83,71,76,Rise,5,7.04,"591,784","4,595,212",10,2,2.816901408
8/19/2015,72,73,70,71,Fall,1,1.38,"24,440","173,640",1,0,0
8/18/2015,73,73,71,72,Unchnaged,0,0,"43,033","311,416",0,1,1.388888889
8/14/2015,72,75,72,72,Unchnaged,0,0,"43,825","320,288",3,0,0
8/13/2015,71,74,71,72,Rise,1,1.4,"54,891","399,025",3,0,0
8/12/2015,75,75,71,71,Fall,4,5.33,"125,057","900,274",0,0,0
8/11/2015,77,79,74,75,Fall,1,1.31,"140,528","1,057,804",2,1,1.315789474
8/10/2015,77,78,75,76,Fall,1,1.29,"57,155","435,706",1,0,0
8/7/2015,75,81,75,77,Rise,2,2.66,"268,523","2,104,816",6,0,0
8/6/2015,77,78,75,75,Fall,1,1.31,"28,438","215,865",1,1,1.315789474
8/5/2015,77,77,75,76,Unchnaged,0,0,"55,008","419,722",0,1,1.315789474
8/4/2015,77,79,75,76,Fall,1,1.29,"67,692","514,371",2,0,0
8/3/2015,78,80,76,77,Unchnaged,0,0,"61,271","473,974",2,1,1.298701299
7/31/2015,76,79,75,77,Rise,1,1.31,"36,389","279,526",3,0,0
7/30/2015,78,78,75,76,Unchnaged,0,0,"45,066","340,820",0,2,2.631578947
7/29/2015,78,78,75,76,Rise,1,1.33,"12,887","98,060",0,3,4
7/28/2015,78,78,75,75,Fall,3,3.84,"44,283","339,260",0,0,0
7/27/2015,78,80,77,78,Unchnaged,0,0,"26,879","209,923",2,0,0
7/24/2015,78,81,78,78,Unchnaged,0,0,"34,085","269,172",3,0,0
7/23/2015,79,80,77,78,Fall,1,1.26,"17,669","137,679",1,0,0
7/22/2015,78,79,77,79,Rise,2,2.59,"6,948","54,311",1,1,1.298701299
7/15/2015,78,80,76,77,Unchnaged,0,0,"50,289","393,375",2,1,1.298701299
7/14/2015,78,79,77,77,Fall,2,2.53,"52,037","402,926",1,-1,-1.265822785
7/13/2015,80,80,76,79,Unchnaged,0,0,"41,687","325,768",0,1,1.265822785
7/10/2015,79,84,79,79,Rise,1,1.28,"64,684","523,185",5,1,1.282051282
7/9/2015,78,79,74,78,Unchnaged,0,0,"48,949","376,829",1,0,0
7/8/2015,83,84,77,78,Fall,5,6.02,"51,914","414,034",1,0,0
7/7/2015,86,87,83,83,Fall,2,2.35,"52,522","442,724",1,1,1.176470588
7/6/2015,83,88,82,85,Rise,1,1.19,"114,138","975,793",5,-1,-1.19047619
7/3/2015,79,87,79,84,Rise,5,6.32,"280,258","2,334,344",8,0,0
7/2/2015,76,82,76,79,Rise,4,5.33,"142,514","1,132,417",6,1,1.333333333
7/1/2015,74,78,74,75,Unchnaged,0,0,"58,091","444,548",4,-1,-1.333333333
6/30/2015,73,76,72,75,Unchnaged,0,0,"15,624","115,593",3,-2,-2.666666667
6/29/2015,76,77,74,75,Fall,2,2.59,"22,398","168,243",1,-1,-1.298701299
6/26/2015,77,79,76,77,Unchnaged,0,0,"15,126","117,257",2,0,0
6/25/2015,77,80,77,77,Unchnaged,0,0,"23,097","180,425",3,0,0
6/24/2015,77,79,76,77,Unchnaged,0,0,"30,248","235,042",2,0,0
6/23/2015,77,78,76,77,Unchnaged,0,0,"12,880","99,008",1,0,0
6/22/2015,77,78,76,77,Rise,1,1.31,"7,689","58,940",1,1,1.315789474
6/19/2015,73,78,72,76,Rise,3,4.1,"195,331","1,453,590",5,0,0
6/18/2015,74,76,72,73,Rise,1,1.38,"40,614","302,088",2,2,2.777777778
6/17/2015,72,73,72,72,Fall,1,1.36,"32,194","233,569",1,-1,-1.369863014
6/16/2015,72,74,71,73,Rise,1,1.38,"17,130","123,618",2,0,0
6/15/2015,77,77,72,72,Fall,5,6.49,"90,466","659,268",0,0,0
6/12/2015,76,78,75,77,Rise,1,1.31,"14,025","107,605",2,0,0
6/11/2015,78,78,74,76,Fall,1,1.29,"51,130","388,943",0,1,1.298701299
6/10/2015,75,80,74,77,Rise,3,4.05,"59,038","458,349",5,1,1.351351351
6/9/2015,80,80,71,74,Fall,3,3.89,"64,815","479,764",0,3,3.896103896
6/8/2015,81,81,76,77,Fall,2,2.53,"115,784","903,024",0,2,2.53164557
6/5/2015,81,82,79,79,Fall,2,2.46,"23,109","185,157",1,0,0
6/4/2015,83,85,80,81,Fall,2,2.4,"96,579","793,267",2,0,0
6/3/2015,85,86,83,83,Fall,1,1.19,"81,507","678,221",1,1,1.19047619
6/1/2015,85,87,83,84,Fall,1,1.17,"69,534","589,906",2,0,0
5/29/2015,86,87,85,85,Fall,1,1.16,"33,602","286,359",1,0,0
5/28/2015,88,89,86,86,Fall,2,2.27,"92,371","805,791",1,0,0
5/27/2015,89,90,87,88,Unchnaged,0,0,"18,911","166,774",1,1,1.136363636
5/26/2015,88,90,88,88,Fall,1,1.12,"73,626","649,587",2,-1,-1.123595506
5/25/2015,89,91,88,89,Fall,1,1.11,"63,268","563,034",2,-1,-1.111111111
5/22/2015,91,92,90,90,Fall,1,1.09,"46,785","424,293",1,0,0
5/21/2015,90,92,89,91,Rise,1,1.11,"25,429","229,369",2,0,0
5/20/2015,88,94,88,90,Rise,2,2.27,"104,763","952,379",6,0,0
5/19/2015,88,89,86,88,Rise,1,1.14,"18,947","165,516",1,1,1.149425287
5/18/2015,85,90,85,87,Rise,2,2.35,"75,283","661,205",5,0,0
5/15/2015,87,88,85,85,Fall,2,2.29,"18,207","156,604",1,0,0
5/13/2015,86,88,85,87,Rise,1,1.16,"73,862","638,427",2,0,0
5/12/2015,86,88,86,86,Unchnaged,0,0,"49,115","425,337",2,0,0
5/11/2015,86,87,85,86,Rise,1,1.17,"88,116","754,868",1,1,1.176470588
5/8/2015,86,88,83,85,Fall,1,1.16,"91,566","787,061",2,0,0
5/7/2015,88,89,86,86,Fall,2,2.27,"136,086","1,189,220",1,0,0
5/6/2015,89,90,88,88,Fall,1,1.12,"75,113","667,798",1,0,0
5/5/2015,89,93,88,89,Unchnaged,0,0,"147,524","1,327,603",4,0,0
5/4/2015,89,91,88,89,Unchnaged,0,0,"130,070","1,161,029",2,0,0
4/30/2015,89,91,88,89,Fall,1,1.11,"47,230","420,735",2,-1,-1.111111111
4/29/2015,92,94,88,90,Unchnaged,0,0,"139,001","1,256,575",2,2,2.222222222
4/28/2015,90,93,88,90,Unchnaged,0,0,"97,299","876,819",3,0,0
4/27/2015,93,93,89,90,Fall,3,3.22,"175,850","1,591,228",0,0,0
4/24/2015,94,96,93,93,Unchnaged,0,0,"63,268","593,789",2,1,1.075268817
4/23/2015,94,97,93,93,Unchnaged,0,0,"157,095","1,484,584",3,1,1.075268817
4/22/2015,93,97,92,93,Unchnaged,0,0,"135,541","1,276,548",4,0,0
4/21/2015,93,94,92,93,Unchnaged,0,0,"55,524","513,774",1,0,0
4/20/2015,95,95,91,93,Fall,2,2.1,"102,987","953,573",0,0,0
4/17/2015,93,98,93,95,Rise,2,2.15,"179,047","1,712,017",5,0,0
4/16/2015,97,98,93,93,Fall,4,4.12,"110,838","1,056,467",1,0,0
4/15/2015,98,99,96,97,Fall,1,1.02,"64,833","632,195",1,0,0
4/14/2015,96,100,96,98,Rise,1,1.03,"214,840","2,108,068",4,-1,-1.030927835
4/13/2015,100,101,97,97,Fall,2,2.02,"142,225","1,397,596",1,1,1.01010101
4/10/2015,100,102,98,99,Unchnaged,0,0,"164,631","1,652,556",2,1,1.01010101
4/9/2015,100,102,98,99,Fall,1,1,"294,546","2,938,723",2,0,0
4/8/2015,103,104,99,100,Fall,2,1.96,"542,189","5,514,694",1,1,0.980392157
4/7/2015,97,107,97,102,Rise,6,6.25,"1,857,297","19,169,155",10,1,1.041666667
4/6/2015,94,98,94,96,Rise,3,3.22,"268,989","2,583,706",4,1,1.075268817
4/2/2015,93,96,92,93,Rise,2,2.19,"284,776","2,664,397",3,2,2.197802198
4/1/2015,92,93,89,91,Unchnaged,0,0,"79,911","719,885",1,1,1.098901099
3/31/2015,89,94,88,91,Rise,3,3.4,"177,123","1,619,462",5,1,1.136363636
3/30/2015,90,91,88,88,Fall,1,1.12,"66,745","594,262",1,1,1.123595506
3/27/2015,87,90,86,89,Rise,2,2.29,"62,637","555,515",3,0,0
3/26/2015,88,90,86,87,Fall,1,1.13,"95,224","840,595",2,0,0
3/25/2015,93,93,87,88,Fall,5,5.37,"264,784","2,358,888",0,0,0
3/24/2015,94,95,91,93,Unchnaged,0,0,"133,579","1,236,318",1,1,1.075268817
3/23/2015,96,96,93,93,Fall,3,3.12,"106,013","996,112",0,0,0
3/20/2015,97,98,94,96,Fall,1,1.03,"245,885","2,356,919",1,0,0
3/19/2015,95,98,95,97,Rise,3,3.19,"211,801","2,054,176",3,1,1.063829787
3/18/2015,93,96,91,94,Rise,2,2.17,"318,079","2,993,821",3,1,1.086956522
3/17/2015,94,95,92,92,Fall,2,2.12,"66,747","623,656",1,0,0
3/16/2015,92,96,92,94,Rise,2,2.17,"152,848","1,434,213",4,0,0
3/13/2015,93,94,92,92,Unchnaged,0,0,"139,006","1,284,069",1,1,1.086956522
3/12/2015,93,96,92,92,Unchnaged,0,0,"194,301","1,820,873",3,1,1.086956522
3/11/2015,93,98,91,92,Fall,4,4.16,"333,253","3,111,449",5,-3,-3.125
3/10/2015,101,101,94,96,Fall,1,1.03,"335,771","3,235,160",0,4,4.12371134
3/9/2015,101,103,97,97,Fall,3,3,"304,571","3,019,298",2,1,1
3/6/2015,100,106,97,100,Unchnaged,0,0,"856,398","8,801,905",6,0,0
3/5/2015,92,102,92,100,Rise,8,8.69,"1,117,985","10,990,637",10,0,0
3/4/2015,90,94,87,92,Rise,1,1.09,"253,328","2,301,633",4,-1,-1.098901099
3/3/2015,90,92,89,91,Rise,2,2.24,"102,005","915,662",2,1,1.123595506
3/2/2015,82,93,82,89,Fall,3,3.26,"192,297","1,733,019",11,-10,-10.86956522
2/27/2015,83,94,82,92,Rise,9,10.84,"972,800","8,761,155",11,0,0
2/26/2015,80,84,80,83,Rise,3,3.75,"93,152","766,458",4,0,0
2/25/2015,79,85,79,80,Rise,1,1.26,"215,790","1,766,987",6,0,0
2/24/2015,79,79,78,79,Rise,1,1.28,"26,163","204,629",0,1,1.282051282
2/23/2015,80,80,77,78,Fall,2,2.5,"45,761","357,758",0,0,0
2/20/2015,80,81,79,80,Rise,1,1.26,"40,376","321,396",1,1,1.265822785
2/18/2015,79,80,79,79,Rise,1,1.28,"40,467","320,718",1,1,1.282051282
2/17/2015,79,79,78,78,Unchnaged,0,0,"27,142","211,755",0,1,1.282051282
2/16/2015,80,80,78,78,Fall,2,2.5,"9,610","76,121",0,0,0
2/13/2015,79,81,79,80,Rise,1,1.26,"32,399","257,867",2,0,0
2/12/2015,80,80,79,79,Unchnaged,0,0,"27,957","221,080",0,1,1.265822785
2/11/2015,80,81,79,79,Unchnaged,0,0,"36,729","292,610",1,1,1.265822785
2/10/2015,80,81,79,79,Unchnaged,0,0,"55,974","447,124",1,1,1.265822785
2/9/2015,81,84,79,79,Fall,1,1.25,"225,305","1,808,527",3,1,1.25
2/6/2015,77,81,77,80,Rise,2,2.56,"65,127","521,798",4,-1,-1.282051282
2/5/2015,78,79,77,78,Unchnaged,0,0,"17,332","135,276",1,0,0
2/4/2015,78,79,77,78,Unchnaged,0,0,"21,274","166,389",1,0,0
2/3/2015,78,79,77,78,Rise,1,1.29,"58,934","457,733",1,1,1.298701299
2/2/2015,80,80,75,77,Fall,3,3.75,"127,242","987,295",0,0,0
1/30/2015,81,81,79,80,Unchnaged,0,0,"37,486","299,683",0,1,1.25
1/29/2015,80,81,80,80,Unchnaged,0,0,"16,504","132,089",1,0,0
1/28/2015,80,81,79,80,Unchnaged,0,0,"52,647","419,278",1,0,0
1/27/2015,81,82,80,80,Fall,1,1.23,"71,924","577,234",1,0,0
1/26/2015,81,82,80,81,Unchnaged,0,0,"53,247","429,039",1,0,0
1/23/2015,81,83,81,81,Rise,1,1.25,"24,167","197,391",2,1,1.25
1/22/2015,82,83,80,80,Fall,2,2.43,"52,453","424,589",1,0,0
1/21/2015,83,84,81,82,Rise,1,1.23,"63,502","522,643",1,2,2.469135802
1/20/2015,82,83,81,81,Fall,1,1.21,"67,489","548,950",1,0,0
1/19/2015,85,86,81,82,Fall,2,2.38,"61,701","512,175",1,1,1.19047619
1/16/2015,86,87,83,84,Fall,2,2.32,"51,770","441,597",1,0,0
1/15/2015,85,87,85,86,Rise,1,1.17,"41,813","358,652",2,0,0
1/14/2015,88,91,84,85,Fall,2,2.29,"336,850","2,971,911",3,1,1.149425287
1/13/2015,83,88,83,87,Rise,4,4.81,"277,042","2,394,144",5,0,0
1/12/2015,82,86,82,83,Rise,1,1.21,"182,421","1,535,661",4,0,0
1/9/2015,81,84,80,82,Rise,1,1.23,"127,317","1,042,567",3,0,0
1/8/2015,82,82,80,81,Unchnaged,0,0,"45,384","366,793",0,1,1.234567901
1/7/2015,82,83,80,81,Unchnaged,0,0,"79,090","643,250",1,1,1.234567901
1/6/2015,83,83,80,81,Fall,2,2.4,"123,281","1,002,978",0,0,0
1/5/2015,84,85,82,83,Fall,1,1.19,"101,797","846,686",1,0,0
1/2/2015,84,85,83,84,Unchnaged,0,0,"13,299","112,006",1,0,0
12/30/2014,85,85,83,84,Unchnaged,0,0,"30,760","258,045",0,1,1.19047619
12/29/2014,85,87,84,84,Unchnaged,0,0,"64,403","546,908",2,1,1.19047619
12/24/2014,86,86,83,84,Fall,1,1.17,"47,893","405,689",0,1,1.176470588
12/23/2014,84,86,83,85,Rise,3,3.65,"69,274","587,212",2,2,2.43902439
12/22/2014,83,85,82,82,Fall,1,1.2,"64,434","531,632",2,0,0
12/19/2014,84,85,83,83,Unchnaged,0,0,"44,141","368,317",1,1,1.204819277
12/18/2014,84,85,82,83,Rise,1,1.21,"79,169","659,568",1,2,2.43902439
12/17/2014,83,87,80,82,Rise,1,1.23,"534,994","4,476,234",4,2,2.469135802
12/16/2014,85,85,81,81,Fall,4,4.7,"234,436","1,923,113",0,0,0
12/15/2014,88,90,84,85,Fall,2,2.29,"169,666","1,464,283",2,1,1.149425287
12/12/2014,91,91,87,87,Fall,3,3.33,"284,766","2,511,581",0,1,1.111111111
12/11/2014,91,93,90,90,Unchnaged,0,0,"213,494","1,947,087",2,1,1.111111111
12/10/2014,91,93,89,90,Fall,1,1.09,"40,633","369,261",2,0,0
12/9/2014,91,92,90,91,Unchnaged,0,0,"31,750","288,396",1,0,0
12/8/2014,93,94,90,91,Fall,1,1.08,"86,876","788,571",1,1,1.086956522
12/5/2014,93,93,91,92,Fall,1,1.07,"24,238","222,824",0,0,0
12/4/2014,91,93,91,93,Rise,2,2.19,"28,113","256,888",2,0,0
12/3/2014,92,92,90,91,Unchnaged,0,0,"68,118","621,594",0,1,1.098901099
12/2/2014,92,93,91,91,Fall,2,2.15,"60,481","556,136",1,-1,-1.075268817
12/1/2014,93,94,92,93,Rise,1,1.08,"67,955","628,040",1,1,1.086956522
11/28/2014,94,95,92,92,Fall,2,2.12,"104,704","973,495",1,0,0
11/27/2014,95,95,93,94,Unchnaged,0,0,"94,149","883,495",0,1,1.063829787
11/26/2014,94,96,94,94,Unchnaged,0,0,"131,249","1,235,920",2,0,0
11/25/2014,96,97,94,94,Fall,2,2.08,"256,092","2,425,745",1,0,0
11/24/2014,98,98,95,96,Fall,1,1.03,"98,496","947,950",0,1,1.030927835
11/21/2014,97,98,96,97,Unchnaged,0,0,"323,051","3,123,199",1,0,0
11/20/2014,99,100,97,97,Fall,1,1.02,"230,708","2,262,572",1,1,1.020408163
11/19/2014,95,99,95,98,Rise,3,3.15,"411,477","4,010,713",4,0,0
11/18/2014,95,98,95,95,Fall,1,1.04,"159,854","1,538,658",3,-1,-1.041666667
11/17/2014,95,96,94,96,Rise,1,1.05,"34,313","325,973",1,0,0
11/14/2014,96,97,94,95,Fall,1,1.04,"51,072","485,700",1,0,0
11/13/2014,96,96,95,96,Rise,1,1.05,"33,570","321,497",0,1,1.052631579
11/12/2014,95,96,95,95,Unchnaged,0,0,"68,192","649,017",1,0,0
11/11/2014,97,98,94,95,Fall,1,1.04,"249,648","2,384,564",1,1,1.041666667
11/10/2014,96,97,96,96,Rise,1,1.05,"74,028","714,175",1,1,1.052631579
11/7/2014,97,97,95,95,Fall,2,2.06,"111,473","1,066,108",0,0,0
11/6/2014,94,101,94,97,Rise,3,3.19,"445,045","4,387,320",7,0,0
11/5/2014,97,98,94,94,Fall,2,2.08,"113,338","1,081,632",1,1,1.041666667
11/4/2014,96,99,96,96,Unchnaged,0,0,"128,639","1,248,698",3,0,0
11/3/2014,97,99,96,96,Fall,1,1.03,"67,062","644,967",2,0,0
10/31/2014,99,99,97,97,Fall,1,1.02,"82,748","808,385",0,1,1.020408163
10/30/2014,99,100,98,98,Fall,1,1.01,"110,870","1,089,280",1,0,0
10/29/2014,102,102,98,99,Fall,2,1.98,"324,700","3,251,531",0,1,0.99009901
10/28/2014,99,102,98,101,Rise,3,3.06,"632,134","6,342,219",3,1,1.020408163
10/27/2014,98,101,97,98,Rise,1,1.03,"119,719","1,183,855",3,1,1.030927835
10/24/2014,97,99,96,97,Fall,2,2.02,"123,823","1,208,857",2,-2,-2.02020202
10/23/2014,97,101,97,99,Unchnaged,0,0,"268,114","2,646,958",4,-2,-2.02020202
10/22/2014,100,103,99,99,Rise,1,1.02,"565,261","5,680,482",3,2,2.040816327
10/21/2014,94,100,93,98,Rise,5,5.37,"515,738","5,038,125",6,1,1.075268817
10/20/2014,94,96,93,93,Rise,1,1.08,"147,681","1,391,376",2,2,2.173913043
10/17/2014,95,95,92,92,Fall,2,2.12,"79,750","742,303",0,1,1.063829787
10/16/2014,94,95,93,94,Unchnaged,0,0,"53,230","498,031",1,0,0
10/15/2014,93,96,93,94,Unchnaged,0,0,"104,319","995,057",3,-1,-1.063829787
10/14/2014,90,95,90,94,Rise,4,4.44,"161,694","1,511,522",5,0,0
10/13/2014,91,93,90,90,Fall,2,2.17,"79,772","724,265",2,-1,-1.086956522
10/10/2014,92,93,92,92,Fall,1,1.07,"109,155","1,006,798",1,-1,-1.075268817
10/9/2014,93,95,92,93,Rise,1,1.08,"145,919","1,366,693",2,1,1.086956522
10/8/2014,94,95,91,92,Fall,2,2.12,"87,818","819,267",1,0,0
10/7/2014,94,96,93,94,Unchnaged,0,0,"250,147","2,348,403",2,0,0
10/6/2014,126,126,94,94,Fall,2,2.08,"291,344","2,768,239",0,30,31.25
10/3/2014,100,100,96,96,Fall,3,3.03,"620,283","6,016,851",0,1,1.01010101
10/2/2014,100,100,98,99,Fall,1,1,"221,247","2,187,318",0,0,0
10/1/2014,102,102,99,100,Unchnaged,0,0,"442,623","4,438,845",0,2,2
9/30/2014,102,102,100,100,Fall,1,0.99,"97,500","979,316",0,1,0.99009901
